SIGLA_PARTIDO,ANO_ELEICAO,UF,CODIGO_CARGO,QTDE_CANDIDATOS,QTDE_VOTOS,QTDE_ELEITOS
PT,2006,AC,1,2,266442,2.0
PT,2006,AL,1,2,1250324,2.0
PT,2006,AM,1,2,2141312,2.0
PT,2006,AP,1,2,321350,2.0
PT,2006,BA,1,2,8586400,2.0
PT,2006,CE,1,2,5705790,2.0
PT,2006,DF,1,2,998814,2.0
PT,2006,ES,1,2,1907218,2.0
PT,2006,GO,1,2,2286244,2.0
PT,2006,MA,1,2,4256206,2.0
PT,2006,MG,1,2,10384878,2.0
PT,2006,MS,1,2,879930,2.0
PT,2006,MT,1,2,1114488,2.0
PT,2006,PA,1,2,3263138,2.0
PT,2006,PB,1,2,2516682,2.0
PT,2006,PE,1,2,5987236,2.0
PT,2006,PI,1,2,2111200,2.0
PT,2006,PR,1,2,4223178,2.0
PT,2006,RJ,1,2,8185296,2.0
PT,2006,RN,1,2,1905592,2.0
PT,2006,RO,1,2,659196,2.0
PT,2006,RR,1,2,98866,2.0
PT,2006,RS,1,2,4105312,2.0
PT,2006,SC,1,2,2217702,2.0
PT,2006,SE,1,2,952798,2.0
PT,2006,SP,1,2,16183734,2.0
PT,2006,TO,1,2,784302,2.0
PCO,2002,AC,1,1,50,
PCO,2002,AL,1,1,427,
PCO,2002,AM,1,1,296,
PCO,2002,AP,1,1,62,
PCO,2002,BA,1,1,2942,
PCO,2002,CE,1,1,652,
PCO,2002,DF,1,1,797,
PCO,2002,ES,1,1,1177,
PCO,2002,GO,1,1,827,
PCO,2002,MA,1,1,788,
PCO,2002,MG,1,1,6264,
PCO,2002,MS,1,1,393,
PCO,2002,MT,1,1,313,
PCO,2002,PA,1,1,496,
PCO,2002,PB,1,1,666,
PCO,2002,PE,1,1,922,
PCO,2002,PI,1,1,423,
PCO,2002,PR,1,1,2044,
PCO,2002,RJ,1,1,4696,
PCO,2002,RN,1,1,514,
PCO,2002,RO,1,1,170,
PCO,2002,RR,1,1,140,
PCO,2002,RS,1,1,2729,
PCO,2002,SC,1,1,1423,
PCO,2002,SE,1,1,360,
PCO,2002,SP,1,1,8814,
PCO,2002,TO,1,1,130,
PPS,2002,AC,1,1,43995,
PPS,2002,AL,1,1,168925,
PPS,2002,AM,1,1,160132,
PPS,2002,AP,1,1,34007,
PPS,2002,BA,1,1,738949,
PPS,2002,CE,1,1,1529623,
PPS,2002,DF,1,1,184558,
PPS,2002,ES,1,1,114308,
PPS,2002,GO,1,1,259088,
PPS,2002,MA,1,1,455860,
PPS,2002,MG,1,1,862231,
PPS,2002,MS,1,1,145271,
PPS,2002,MT,1,1,180845,
PPS,2002,PA,1,1,269687,
PPS,2002,PB,1,1,138789,
PPS,2002,PE,1,1,235145,
PPS,2002,PI,1,1,195854,
PPS,2002,PR,1,1,409135,
PPS,2002,RJ,1,1,657725,
PPS,2002,RN,1,1,218880,
PPS,2002,RO,1,1,60663,
PPS,2002,RR,1,1,28063,
PPS,2002,RS,1,1,588560,
PPS,2002,SC,1,1,217695,
PPS,2002,SE,1,1,133887,
PPS,2002,SP,1,1,2087617,
PPS,2002,TO,1,1,46562,
PSB,2002,AC,1,1,46229,
PSB,2002,AL,1,1,281015,
PSB,2002,AM,1,1,249007,
PSB,2002,AP,1,1,61026,
PSB,2002,BA,1,1,703738,
PSB,2002,CE,1,1,256879,
PSB,2002,DF,1,1,220989,
PSB,2002,ES,1,1,436028,
PSB,2002,GO,1,1,493038,
PSB,2002,MA,1,1,508006,
PSB,2002,MG,1,1,1359073,
PSB,2002,MS,1,1,170957,
PSB,2002,MT,1,1,187493,
PSB,2002,PA,1,1,510470,
PSB,2002,PB,1,1,215207,
PSB,2002,PE,1,1,651445,
PSB,2002,PI,1,1,141574,
PSB,2002,PR,1,1,722438,
PSB,2002,RJ,1,1,3449001,
PSB,2002,RN,1,1,229896,
PSB,2002,RO,1,1,154074,
PSB,2002,RR,1,1,39974,
PSB,2002,RS,1,1,709904,
PSB,2002,SC,1,1,373683,
PSB,2002,SE,1,1,151155,
PSB,2002,SP,1,1,2781712,
PSB,2002,TO,1,1,72256,
PSDB,2002,AC,1,1,50250,
PSDB,2002,AL,1,1,314739,
PSDB,2002,AM,1,1,166145,
PSDB,2002,AP,1,1,20537,
PSDB,2002,BA,1,1,884291,
PSDB,2002,CE,1,1,293425,
PSDB,2002,DF,1,1,202410,
PSDB,2002,ES,1,1,334697,
PSDB,2002,GO,1,1,709025,
PSDB,2002,MA,1,1,248621,
PSDB,2002,MG,1,1,2151597,
PSDB,2002,MS,1,1,308905,
PSDB,2002,MT,1,1,371926,
PSDB,2002,PA,1,1,673488,
PSDB,2002,PB,1,1,466346,
PSDB,2002,PE,1,1,1015496,
PSDB,2002,PI,1,1,358229,
PSDB,2002,PR,1,1,1367384,
PSDB,2002,RJ,1,1,721081,
PSDB,2002,RN,1,1,296856,
PSDB,2002,RO,1,1,128000,
PSDB,2002,RR,1,1,19195,
PSDB,2002,RS,1,1,1913186,
PSDB,2002,SC,1,1,707239,
PSDB,2002,SE,1,1,160348,
PSDB,2002,SP,1,1,5633365,
PSDB,2002,TO,1,1,177547,
PSTU,2002,AC,1,1,366,
PSTU,2002,AL,1,1,3329,
PSTU,2002,AM,1,1,5216,
PSTU,2002,AP,1,1,1134,
PSTU,2002,BA,1,1,15847,
PSTU,2002,CE,1,1,4456,
PSTU,2002,DF,1,1,6684,
PSTU,2002,ES,1,1,8140,
PSTU,2002,GO,1,1,8907,
PSTU,2002,MA,1,1,5985,
PSTU,2002,MG,1,1,43881,
PSTU,2002,MS,1,1,4144,
PSTU,2002,MT,1,1,2583,
PSTU,2002,PA,1,1,7584,
PSTU,2002,PB,1,1,3863,
PSTU,2002,PE,1,1,8838,
PSTU,2002,PI,1,1,1935,
PSTU,2002,PR,1,1,25900,
PSTU,2002,RJ,1,1,59244,
PSTU,2002,RN,1,1,3720,
PSTU,2002,RO,1,1,2785,
PSTU,2002,RR,1,1,693,
PSTU,2002,RS,1,1,21930,
PSTU,2002,SC,1,1,18678,
PSTU,2002,SE,1,1,4324,
PSTU,2002,SP,1,1,130981,
PSTU,2002,TO,1,1,881,
PT,2002,AC,1,1,123999,1.0
PT,2002,AL,1,1,307751,1.0
PT,2002,AM,1,1,530246,1.0
PT,2002,AP,1,1,116507,1.0
PT,2002,BA,1,1,2899280,1.0
PT,2002,CE,1,1,1353339,1.0
PT,2002,DF,1,1,592977,1.0
PT,2002,ES,1,1,717646,1.0
PT,2002,GO,1,1,1069398,1.0
PT,2002,MA,1,1,843132,1.0
PT,2002,MG,1,1,4990085,1.0
PT,2002,MS,1,1,446438,1.0
PT,2002,MT,1,1,508678,1.0
PT,2002,PA,1,1,1070416,1.0
PT,2002,PB,1,1,754329,1.0
PT,2002,PE,1,1,1657476,1.0
PT,2002,PI,1,1,615576,1.0
PT,2002,PR,1,1,2540328,1.0
PT,2002,RJ,1,1,3284258,1.0
PT,2002,RN,1,1,581544,1.0
PT,2002,RO,1,1,283279,1.0
PT,2002,RR,1,1,71952,1.0
PT,2002,RS,1,1,2667451,1.0
PT,2002,SC,1,1,1719739,1.0
PT,2002,SE,1,1,357557,1.0
PT,2002,SP,1,1,9106914,1.0
PT,2002,TO,1,1,225291,1.0
PMN,1998,AC,1,1,1461,
PMN,1998,AL,1,1,4064,
PMN,1998,AM,1,1,3308,
PMN,1998,AP,1,1,129,
PMN,1998,BA,1,1,19309,
PMN,1998,CE,1,1,10852,
PMN,1998,DF,1,1,1368,
PMN,1998,ES,1,1,6945,
PMN,1998,GO,1,1,8801,
PMN,1998,MA,1,1,11295,
PMN,1998,MG,1,1,36302,
PMN,1998,MS,1,1,3193,
PMN,1998,MT,1,1,3520,
PMN,1998,PA,1,1,10772,
PMN,1998,PB,1,1,7483,
PMN,1998,PE,1,1,18633,
PMN,1998,PI,1,1,13034,
PMN,1998,PR,1,1,11013,
PMN,1998,RJ,1,1,12596,
PMN,1998,RN,1,1,7962,
PMN,1998,RO,1,1,1597,
PMN,1998,RR,1,1,119,
PMN,1998,RS,1,1,15796,
PMN,1998,SC,1,1,7159,
PMN,1998,SE,1,1,6818,
PMN,1998,SP,1,1,25335,
PMN,1998,TO,1,1,2434,
PPS,1998,AC,1,1,26909,
PPS,1998,AL,1,1,146729,
PPS,1998,AM,1,1,128820,
PPS,1998,AP,1,1,25349,
PPS,1998,BA,1,1,328035,
PPS,1998,CE,1,1,909402,
PPS,1998,DF,1,1,265838,
PPS,1998,ES,1,1,134675,
PPS,1998,GO,1,1,195851,
PPS,1998,MA,1,1,246268,
PPS,1998,MG,1,1,883377,
PPS,1998,MS,1,1,89951,
PPS,1998,MT,1,1,67668,
PPS,1998,PA,1,1,165691,
PPS,1998,PB,1,1,191878,
PPS,1998,PE,1,1,212165,
PPS,1998,PI,1,1,185997,
PPS,1998,PR,1,1,400968,
PPS,1998,RJ,1,1,708279,
PPS,1998,RN,1,1,193496,
PPS,1998,RO,1,1,39398,
PPS,1998,RR,1,1,20138,
PPS,1998,RS,1,1,277866,
PPS,1998,SC,1,1,252659,
PPS,1998,SE,1,1,71233,
PPS,1998,SP,1,1,1208718,
PPS,1998,TO,1,1,47566,
PRONA,1998,AC,1,1,10362,
PRONA,1998,AL,1,1,6664,
PRONA,1998,AM,1,1,16094,
PRONA,1998,AP,1,1,3237,
PRONA,1998,BA,1,1,90594,
PRONA,1998,CE,1,1,12294,
PRONA,1998,DF,1,1,13092,
PRONA,1998,ES,1,1,18836,
PRONA,1998,GO,1,1,34222,
PRONA,1998,MA,1,1,24910,
PRONA,1998,MG,1,1,156826,
PRONA,1998,MS,1,1,11981,
PRONA,1998,MT,1,1,12012,
PRONA,1998,PA,1,1,30538,
PRONA,1998,PB,1,1,15889,
PRONA,1998,PE,1,1,32391,
PRONA,1998,PI,1,1,12497,
PRONA,1998,PR,1,1,61336,
PRONA,1998,RJ,1,1,233921,
PRONA,1998,RN,1,1,14427,
PRONA,1998,RO,1,1,7218,
PRONA,1998,RR,1,1,2353,
PRONA,1998,RS,1,1,161750,
PRONA,1998,SC,1,1,55133,
PRONA,1998,SE,1,1,11503,
PRONA,1998,SP,1,1,389592,
PRONA,1998,TO,1,1,7131,
PSC,1998,AC,1,1,283,
PSC,1998,AL,1,1,467,
PSC,1998,AM,1,1,1209,
PSC,1998,AP,1,1,226,
PSC,1998,BA,1,1,15694,
PSC,1998,CE,1,1,5986,
PSC,1998,DF,1,1,1409,
PSC,1998,ES,1,1,2263,
PSC,1998,GO,1,1,2842,
PSC,1998,MA,1,1,4883,
PSC,1998,MG,1,1,14230,
PSC,1998,MS,1,1,812,
PSC,1998,MT,1,1,1114,
PSC,1998,PA,1,1,3273,
PSC,1998,PB,1,1,2200,
PSC,1998,PE,1,1,9435,
PSC,1998,PI,1,1,3770,
PSC,1998,PR,1,1,9243,
PSC,1998,RJ,1,1,11041,
PSC,1998,RN,1,1,2175,
PSC,1998,RO,1,1,4409,
PSC,1998,RR,1,1,40,
PSC,1998,RS,1,1,4517,
PSC,1998,SC,1,1,2962,
PSC,1998,SE,1,1,2198,
PSC,1998,SP,1,1,17084,
PSC,1998,TO,1,1,787,
PSDB,1998,AC,1,1,90363,1.0
PSDB,1998,AL,1,1,394873,1.0
PSDB,1998,AM,1,1,452244,1.0
PSDB,1998,AP,1,1,68277,1.0
PSDB,1998,BA,1,1,1978798,1.0
PSDB,1998,CE,1,1,804969,1.0
PSDB,1998,DF,1,1,391201,1.0
PSDB,1998,ES,1,1,814535,1.0
PSDB,1998,GO,1,1,1247510,1.0
PSDB,1998,MA,1,1,736042,1.0
PSDB,1998,MG,1,1,4225241,1.0
PSDB,1998,MS,1,1,520471,1.0
PSDB,1998,MT,1,1,663773,1.0
PSDB,1998,PA,1,1,1020868,1.0
PSDB,1998,PB,1,1,541067,1.0
PSDB,1998,PE,1,1,1637241,1.0
PSDB,1998,PI,1,1,482649,1.0
PSDB,1998,PR,1,1,2492551,1.0
PSDB,1998,RJ,1,1,2848277,1.0
PSDB,1998,RN,1,1,525839,1.0
PSDB,1998,RO,1,1,323743,1.0
PSDB,1998,RR,1,1,71768,1.0
PSDB,1998,RS,1,1,2036802,1.0
PSDB,1998,SC,1,1,1255253,1.0
PSDB,1998,SE,1,1,297243,1.0
PSDB,1998,SP,1,1,9736728,1.0
PSDB,1998,TO,1,1,265393,1.0
PSDC,1998,AC,1,1,508,
PSDC,1998,AL,1,1,371,
PSDC,1998,AM,1,1,2689,
PSDC,1998,AP,1,1,60,
PSDC,1998,BA,1,1,11313,
PSDC,1998,CE,1,1,6160,
PSDC,1998,DF,1,1,908,
PSDC,1998,ES,1,1,2505,
PSDC,1998,GO,1,1,3569,
PSDC,1998,MA,1,1,7030,
PSDC,1998,MG,1,1,19839,
PSDC,1998,MS,1,1,1665,
PSDC,1998,MT,1,1,1591,
PSDC,1998,PA,1,1,5432,
PSDC,1998,PB,1,1,4309,
PSDC,1998,PE,1,1,13001,
PSDC,1998,PI,1,1,6346,
PSDC,1998,PR,1,1,7275,
PSDC,1998,RJ,1,1,8581,
PSDC,1998,RN,1,1,4945,
PSDC,1998,RO,1,1,1069,
PSDC,1998,RR,1,1,26,
PSDC,1998,RS,1,1,12880,
PSDC,1998,SC,1,1,4892,
PSDC,1998,SE,1,1,2205,
PSDC,1998,SP,1,1,41457,
PSDC,1998,TO,1,1,1195,
PSN,1998,AC,1,1,603,
PSN,1998,AL,1,1,1173,
PSN,1998,AM,1,1,959,
PSN,1998,AP,1,1,102,
PSN,1998,BA,1,1,10678,
PSN,1998,CE,1,1,6030,
PSN,1998,DF,1,1,487,
PSN,1998,ES,1,1,2336,
PSN,1998,GO,1,1,2471,
PSN,1998,MA,1,1,4638,
PSN,1998,MG,1,1,14139,
PSN,1998,MS,1,1,1425,
PSN,1998,MT,1,1,810,
PSN,1998,PA,1,1,3028,
PSN,1998,PB,1,1,3663,
PSN,1998,PE,1,1,6233,
PSN,1998,PI,1,1,4251,
PSN,1998,PR,1,1,7264,
PSN,1998,RJ,1,1,6676,
PSN,1998,RN,1,1,2699,
PSN,1998,RO,1,1,607,
PSN,1998,RR,1,1,42,
PSN,1998,RS,1,1,4889,
PSN,1998,SC,1,1,3085,
PSN,1998,SE,1,1,2190,
PSN,1998,SP,1,1,17647,
PSN,1998,TO,1,1,854,
PSTU,1998,AC,1,1,655,
PSTU,1998,AL,1,1,1385,
PSTU,1998,AM,1,1,2765,
PSTU,1998,AP,1,1,445,
PSTU,1998,BA,1,1,15082,
PSTU,1998,CE,1,1,9136,
PSTU,1998,DF,1,1,826,
PSTU,1998,ES,1,1,2631,
PSTU,1998,GO,1,1,6894,
PSTU,1998,MA,1,1,9534,
PSTU,1998,MG,1,1,29689,
PSTU,1998,MS,1,1,2207,
PSTU,1998,MT,1,1,2024,
PSTU,1998,PA,1,1,8952,
PSTU,1998,PB,1,1,10039,
PSTU,1998,PE,1,1,13966,
PSTU,1998,PI,1,1,7336,
PSTU,1998,PR,1,1,10113,
PSTU,1998,RJ,1,1,8319,
PSTU,1998,RN,1,1,4553,
PSTU,1998,RO,1,1,1232,
PSTU,1998,RR,1,1,75,
PSTU,1998,RS,1,1,9454,
PSTU,1998,SC,1,1,5253,
PSTU,1998,SE,1,1,3279,
PSTU,1998,SP,1,1,35102,
PSTU,1998,TO,1,1,1677,
PT,1998,AC,1,1,59690,
PT,1998,AL,1,1,161584,
PT,1998,AM,1,1,211517,
PT,1998,AP,1,1,62394,
PT,1998,BA,1,1,1373206,
PT,1998,CE,1,1,872290,
PT,1998,DF,1,1,287579,
PT,1998,ES,1,1,263636,
PT,1998,GO,1,1,371175,
PT,1998,MA,1,1,444912,
PT,1998,MG,1,1,2129100,
PT,1998,MS,1,1,210120,
PT,1998,MT,1,1,149462,
PT,1998,PA,1,1,530722,
PT,1998,PB,1,1,402293,
PT,1998,PE,1,1,890956,
PT,1998,PI,1,1,270465,
PT,1998,PR,1,1,1168919,
PT,1998,RJ,1,1,2851274,
PT,1998,RN,1,1,267883,
PT,1998,RO,1,1,103927,
PT,1998,RR,1,1,20601,
PT,1998,RS,1,1,2460537,
PT,1998,SC,1,1,929697,
PT,1998,SE,1,1,221565,
PT,1998,SP,1,1,4688677,
PT,1998,TO,1,1,66607,
PT do B,1998,AC,1,1,972,
PT do B,1998,AL,1,1,1111,
PT do B,1998,AM,1,1,2162,
PT do B,1998,AP,1,1,187,
PT do B,1998,BA,1,1,20308,
PT do B,1998,CE,1,1,6473,
PT do B,1998,DF,1,1,455,
PT do B,1998,ES,1,1,2969,
PT do B,1998,GO,1,1,5468,
PT do B,1998,MA,1,1,8961,
PT do B,1998,MG,1,1,25916,
PT do B,1998,MS,1,1,2312,
PT do B,1998,MT,1,1,1957,
PT do B,1998,PA,1,1,5723,
PT do B,1998,PB,1,1,5363,
PT do B,1998,PE,1,1,11778,
PT do B,1998,PI,1,1,8451,
PT do B,1998,PR,1,1,13350,
PT do B,1998,RJ,1,1,14272,
PT do B,1998,RN,1,1,3849,
PT do B,1998,RO,1,1,1469,
PT do B,1998,RR,1,1,171,
PT do B,1998,RS,1,1,10862,
PT do B,1998,SC,1,1,8931,
PT do B,1998,SE,1,1,4296,
PT do B,1998,SP,1,1,29141,
PT do B,1998,TO,1,1,1938,
PTN,1998,AC,1,1,467,
PTN,1998,AL,1,1,915,
PTN,1998,AM,1,1,2726,
PTN,1998,AP,1,1,588,
PTN,1998,BA,1,1,8795,
PTN,1998,CE,1,1,4113,
PTN,1998,DF,1,1,2240,
PTN,1998,ES,1,1,3210,
PTN,1998,GO,1,1,5142,
PTN,1998,MA,1,1,4221,
PTN,1998,MG,1,1,25673,
PTN,1998,MS,1,1,3025,
PTN,1998,MT,1,1,2198,
PTN,1998,PA,1,1,5387,
PTN,1998,PB,1,1,2885,
PTN,1998,PE,1,1,7034,
PTN,1998,PI,1,1,3960,
PTN,1998,PR,1,1,12273,
PTN,1998,RJ,1,1,18967,
PTN,1998,RN,1,1,3146,
PTN,1998,RO,1,1,1793,
PTN,1998,RR,1,1,442,
PTN,1998,RS,1,1,9650,
PTN,1998,SC,1,1,5770,
PTN,1998,SE,1,1,2238,
PTN,1998,SP,1,1,28388,
PTN,1998,TO,1,1,814,
PV,1998,AC,1,1,808,
PV,1998,AL,1,1,1317,
PV,1998,AM,1,1,2506,
PV,1998,AP,1,1,324,
PV,1998,BA,1,1,13998,
PV,1998,CE,1,1,8398,
PV,1998,DF,1,1,1739,
PV,1998,ES,1,1,3470,
PV,1998,GO,1,1,7456,
PV,1998,MA,1,1,11015,
PV,1998,MG,1,1,28466,
PV,1998,MS,1,1,2508,
PV,1998,MT,1,1,1924,
PV,1998,PA,1,1,6473,
PV,1998,PB,1,1,8411,
PV,1998,PE,1,1,8336,
PV,1998,PI,1,1,4878,
PV,1998,PR,1,1,12696,
PV,1998,RJ,1,1,15185,
PV,1998,RN,1,1,5804,
PV,1998,RO,1,1,1067,
PV,1998,RR,1,1,121,
PV,1998,RS,1,1,11886,
PV,1998,SC,1,1,8797,
PV,1998,SE,1,1,2721,
PV,1998,SP,1,1,40949,
PV,1998,TO,1,1,1624,
DEM,2014,AL,5,1,137237,
DEM,2014,AP,5,1,131695,1.0
DEM,2014,GO,5,1,1283665,1.0
DEM,2014,RJ,5,1,1514727,
DEM,2014,SE,5,1,448102,1.0
PC do B,2014,AC,5,1,136706,
PC do B,2014,PR,5,1,666438,
PCB,2014,DF,5,1,1028,
PCB,2014,GO,5,1,4810,
PCB,2014,MA,5,1,6382,
PCB,2014,MG,5,1,20183,
PCB,2014,PA,5,1,679,
PCB,2014,PE,5,1,2370,
PCB,2014,RJ,5,1,39201,
PCB,2014,SE,5,1,16669,
PCB,2014,SP,5,1,12102,
PCB,2014,TO,5,1,4655,
PCO,2014,DF,5,1,1172,
PCO,2014,MG,5,1,7389,
PCO,2014,SP,5,1,12869,
PDT,2014,DF,5,1,826576,1.0
PDT,2014,RJ,5,1,228086,
PDT,2014,RO,5,1,312614,1.0
PDT,2014,RR,5,1,96888,1.0
PDT,2014,RS,5,1,2145479,1.0
PEN,2014,AL,5,1,1922,
PEN,2014,AP,5,1,48136,
PEN,2014,BA,5,1,15539,
PMDB,2014,AP,5,1,124438,
PMDB,2014,BA,5,1,2064951,
PMDB,2014,ES,5,1,776978,1.0
PMDB,2014,MA,5,1,1283296,
PMDB,2014,MG,5,1,3614720,
PMDB,2014,MS,5,1,640336,1.0
PMDB,2014,PB,5,1,647271,1.0
PMDB,2014,PR,5,1,465263,
PMDB,2014,RS,5,1,922143,
PMDB,2014,SC,5,1,1308521,1.0
PMDB,2014,TO,5,1,282052,1.0
PMN,2014,AC,5,1,17119,
PMN,2014,AM,5,1,6830,
PMN,2014,AP,5,1,3545,
PMN,2014,RS,5,1,6981,
PMN,2014,SC,5,1,23436,
PP,2014,AC,5,1,218756,1.0
PP,2014,MS,5,1,204262,
PP,2014,PA,5,1,741427,
PP,2014,RO,5,1,160964,
PP,2014,RS,5,1,606329,
PPL,2014,MA,5,1,6012,
PPL,2014,PI,5,1,3840,
PPL,2014,RR,5,1,11476,
PPL,2014,SE,5,1,8038,
PR,2014,MT,5,1,646344,1.0
PR,2014,RR,5,1,50118,
PRB,2014,RJ,5,1,301162,
PROS,2014,CE,5,1,1573732,
PROS,2014,PB,5,1,44627,
PROS,2014,RJ,5,1,507872,
PROS,2014,TO,5,1,107901,
PRP,2014,AP,5,1,7443,
PRP,2014,PR,5,1,18073,
PRP,2014,RS,5,1,5818,
PRP,2014,SC,5,1,20165,
PRP,2014,SP,5,1,118758,
PRTB,2014,AL,5,1,6390,
PRTB,2014,AP,5,1,1486,
PRTB,2014,PA,5,1,6409,
PRTB,2014,PR,5,1,15720,
PRTB,2014,SP,5,1,14833,
PSB,2014,AM,5,1,91428,
PSB,2014,BA,5,1,502928,
PSB,2014,CE,5,1,66895,
PSB,2014,GO,5,1,80120,
PSB,2014,MA,5,1,1476840,1.0
PSB,2014,MG,5,1,192649,
PSB,2014,PE,5,1,2655912,1.0
PSB,2014,PI,5,1,562615,
PSB,2014,RJ,5,1,4683963,1.0
PSB,2014,RN,5,1,636896,
PSB,2014,SC,5,1,1172948,
PSC,2014,PI,5,1,19286,
PSD,2014,AM,5,1,933996,1.0
PSD,2014,BA,5,1,3341111,1.0
PSD,2014,GO,5,1,1012496,
PSD,2014,MS,5,1,86971,
PSD,2014,MT,5,1,137380,
PSD,2014,PA,5,1,313525,
PSD,2014,RO,5,1,193184,
PSD,2014,SP,5,1,1128582,
PSDB,2014,CE,5,1,2314796,1.0
PSDB,2014,DF,5,1,40506,
PSDB,2014,MG,5,1,5102987,1.0
PSDB,2014,MT,5,1,541357,
PSDB,2014,PA,5,1,624401,
PSDB,2014,PR,5,1,4101848,1.0
PSDB,2014,RR,5,1,48309,
PSDB,2014,SP,5,1,11105874,1.0
PSDC,2014,GO,5,1,9226,
PSDC,2014,MG,5,1,21785,
PSL,2014,RN,5,1,4490,
PSOL,2014,AC,5,1,2232,
PSOL,2014,AL,5,1,394309,
PSOL,2014,AM,5,1,11234,
PSOL,2014,BA,5,1,54105,
PSOL,2014,DF,5,1,20697,
PSOL,2014,ES,5,1,32006,
PSOL,2014,GO,5,1,9503,
PSOL,2014,MA,5,1,51539,
PSOL,2014,MS,5,1,3056,
PSOL,2014,MT,5,1,16229,
PSOL,2014,PA,5,1,28547,
PSOL,2014,PB,5,1,11502,
PSOL,2014,PE,5,1,27319,
PSOL,2014,PR,5,1,50905,
PSOL,2014,RJ,5,1,137652,
PSOL,2014,RN,5,1,15164,
PSOL,2014,RO,5,1,77865,
PSOL,2014,SC,5,1,94846,
PSOL,2014,TO,5,1,6565,
PSTU,2014,AM,5,1,3029,
PSTU,2014,AP,5,1,2558,
PSTU,2014,CE,5,1,42065,
PSTU,2014,DF,5,1,3571,
PSTU,2014,ES,5,1,10012,
PSTU,2014,MA,5,1,48564,
PSTU,2014,MG,5,1,24676,
PSTU,2014,MS,5,1,1435,
PSTU,2014,PA,5,1,10385,
PSTU,2014,PB,5,1,1461,
PSTU,2014,PE,5,1,5689,
PSTU,2014,PI,5,1,8274,
PSTU,2014,PR,5,1,8677,
PSTU,2014,RJ,5,1,11444,
PSTU,2014,RN,5,1,13253,
PSTU,2014,RR,5,1,2562,
PSTU,2014,RS,5,1,22301,
PSTU,2014,SC,5,1,8191,
PSTU,2014,SE,5,1,26307,
PSTU,2014,SP,5,1,101131,
PT,2014,AM,5,1,549748,
PT,2014,AP,5,1,38919,
PT,2014,DF,5,1,269791,
PT,2014,ES,5,1,338810,
PT,2014,GO,5,1,298589,
PT,2014,MS,5,1,281022,
PT,2014,PA,5,1,1566350,1.0
PT,2014,PB,5,1,521938,
PT,2014,PE,5,1,1436692,
PT,2014,RN,5,1,808055,1.0
PT,2014,RS,5,1,2024417,
PT,2014,SC,5,1,428000,
PT,2014,SE,5,1,416988,
PT,2014,SP,5,1,6176499,
PT do B,2014,MG,5,1,11300,
PTB,2014,AL,5,1,689266,1.0
PTB,2014,DF,5,1,271525,
PTB,2014,PA,5,1,82010,
PTB,2014,PB,5,1,506093,
PTB,2014,PI,5,1,981219,1.0
PTB,2014,RR,5,1,25594,
PTB,2014,SP,5,1,330302,
PTC,2014,AL,5,1,5914,
PTC,2014,AP,5,1,5016,
PTC,2014,PB,5,1,11063,
PTC,2014,PR,5,1,9149,
PTN,2014,AL,5,1,2741,
PV,2014,ES,5,1,522920,
PV,2014,PA,5,1,14058,
PV,2014,SP,5,1,186598,
SD,2014,PA,5,1,94387,
SD,2014,TO,5,1,276120,
DEM,2010,BA,5,2,2044049,
DEM,2010,DF,5,1,511517,
DEM,2010,GO,5,1,2158812,1.0
DEM,2010,MS,5,1,512119,
DEM,2010,MT,5,1,101766,
DEM,2010,PB,5,1,692451,
DEM,2010,PE,5,1,934720,
DEM,2010,PI,5,1,424350,
DEM,2010,RJ,5,1,1627050,
DEM,2010,RN,5,1,958891,1.0
DEM,2010,SE,5,1,260158,
PC do B,2010,AC,5,1,123806,
PC do B,2010,AL,5,1,138710,
PC do B,2010,AM,5,1,672920,1.0
PC do B,2010,MA,5,1,226059,
PC do B,2010,MG,5,1,1486787,
PC do B,2010,RN,5,1,25783,
PC do B,2010,RS,5,1,1551151,
PC do B,2010,SC,5,1,563173,
PC do B,2010,SP,5,1,7773327,
PCB,2010,AL,5,1,6861,
PCB,2010,AM,5,1,3961,
PCB,2010,CE,5,2,15759,
PCB,2010,DF,5,1,1822,
PCB,2010,GO,5,1,5129,
PCB,2010,MA,5,1,18654,
PCB,2010,MG,5,1,21432,
PCB,2010,PB,5,1,58460,
PCB,2010,PE,5,1,4010,
PCB,2010,PR,5,1,3973,
PCB,2010,RJ,5,1,24695,
PCB,2010,SE,5,2,8982,
PCB,2010,SP,5,2,41783,
PCO,2010,DF,5,1,1887,
PCO,2010,SP,5,1,14584,
PDT,2010,AM,5,1,243298,
PDT,2010,AP,5,1,106751,
PDT,2010,DF,5,1,833480,1.0
PDT,2010,MS,5,1,485490,
PDT,2010,MT,5,1,708440,1.0
PDT,2010,RR,5,1,54481,
PHS,2010,MG,5,1,274215,
PHS,2010,RO,5,1,58330,
PHS,2010,RR,5,2,31825,
PMDB,2010,AC,5,1,117848,
PMDB,2010,AL,5,1,840809,1.0
PMDB,2010,AM,5,1,1236970,1.0
PMDB,2010,AP,5,1,121015,
PMDB,2010,CE,5,1,2688833,1.0
PMDB,2010,ES,5,1,1557409,1.0
PMDB,2010,GO,5,1,672983,
PMDB,2010,MA,5,2,3248383,2.0
PMDB,2010,MS,5,1,544933,1.0
PMDB,2010,PA,5,1,1799762,1.0
PMDB,2010,PB,5,2,1690154,1.0
PMDB,2010,PR,5,1,2691557,1.0
